post_group,year,traffic,fence,eco,agri,water,1km_inner,count,avg_low_temp_springautumn,avg_low_temp_summer,avg_low_temp_winter,avg_temp_springautumn,avg_temp_summer,avg_temp_winter,avg_wind_springautumn,avg_wind_summer,avg_wind_winter,max_snow_springautumn,max_snow_summer,max_snow_winter,month_total_rain_springautumn,month_total_rain_summer,month_total_rain_winter,count_div
150,2021,211.87465277777773,1,0,1,0,0,3,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,1
150,2021,211.87465277777773,1,0,1,0,0,3,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,1
150,2021,211.87465277777773,1,0,1,0,0,3,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,1
150,2022,260.20245195493703,1,0,1,0,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
150,2023,239.05781512605049,1,0,1,0,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
150,2024,228.67529411764707,1,0,1,0,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
160,2019,226.91860073999328,1,0,1,1,0,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
160,2020,222.76652298850576,1,0,1,1,0,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
160,2021,211.87465277777773,1,0,1,1,0,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
160,2022,260.20245195493703,1,0,1,1,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
160,2023,239.05781512605049,1,0,1,1,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
160,2024,228.67529411764707,1,0,1,1,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
170,2019,226.91860073999328,1,0,1,1,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
170,2020,222.76652298850576,1,0,1,1,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
170,2021,211.87465277777773,1,0,1,1,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
170,2022,260.20245195493703,1,0,1,1,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
170,2023,239.05781512605049,1,0,1,1,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
170,2024,228.67529411764707,1,0,1,1,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
180,2019,226.91860073999328,1,0,1,1,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
180,2020,222.76652298850576,1,0,1,1,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
180,2021,211.87465277777773,1,0,1,1,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
180,2022,260.20245195493703,1,0,1,1,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
180,2023,239.05781512605049,1,0,1,1,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
180,2024,228.67529411764707,1,0,1,1,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
190,2019,226.91860073999328,1,0,1,1,0,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
190,2020,222.76652298850576,1,0,1,1,0,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
190,2021,211.87465277777773,1,0,1,1,0,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
190,2022,260.20245195493703,1,0,1,1,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
190,2023,239.05781512605049,1,0,1,1,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
190,2024,228.67529411764707,1,0,1,1,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
200,2019,226.91860073999328,1,0,1,0,0,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
200,2020,222.76652298850576,1,0,1,0,0,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
200,2021,211.87465277777773,1,0,1,0,0,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
200,2022,260.20245195493703,1,0,1,0,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
200,2023,239.05781512605049,1,0,1,0,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
200,2024,228.67529411764707,1,0,1,0,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
210,2019,226.91860073999328,1,0,1,0,0,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
210,2020,222.76652298850576,1,0,1,0,0,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
210,2021,211.87465277777773,1,0,1,0,0,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
210,2022,260.20245195493703,1,0,1,0,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
210,2023,239.05781512605049,1,0,1,0,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
210,2024,228.67529411764707,1,0,1,0,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
220,2019,226.91860073999328,1,0,1,1,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
220,2020,222.76652298850576,1,0,1,1,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
220,2021,211.87465277777773,1,0,1,1,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
220,2022,260.20245195493703,1,0,1,1,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
220,2023,239.05781512605049,1,0,1,1,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
220,2024,228.67529411764707,1,0,1,1,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
230,2019,226.91860073999328,1,0,1,1,0,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
230,2020,222.76652298850576,1,0,1,1,0,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
230,2021,211.87465277777773,1,0,1,1,0,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
230,2022,260.20245195493703,1,0,1,1,0,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
230,2023,239.05781512605049,1,0,1,1,0,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
230,2024,228.67529411764707,1,0,1,1,0,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
240,2019,226.91860073999328,1,0,1,1,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
240,2020,222.76652298850576,1,0,1,1,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
240,2021,211.87465277777773,1,0,1,1,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
240,2022,260.20245195493703,1,0,1,1,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
240,2023,239.05781512605049,1,0,1,1,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
240,2024,228.67529411764707,1,0,1,1,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
250,2019,226.91860073999328,1,0,1,0,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
250,2020,222.76652298850576,1,0,1,0,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
250,2021,211.87465277777773,1,0,1,0,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
250,2022,260.20245195493703,1,0,1,0,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
250,2023,239.05781512605049,1,0,1,0,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
250,2024,228.67529411764707,1,0,1,0,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
260,2019,226.91860073999328,1,0,1,0,1,0,10.3,21.1,1.2,14.44,23.75,5.4,2.32,2.225,2.366666667,0.0,0.0,0.0,103.28,264.225,37.1,0
260,2020,222.76652298850576,1,0,1,0,1,0,9.86,20.8,1.633333333,13.88,23.425,5.533333333,2.5,2.375,2.466666667,0.0,0.0,0.0,67.18,397.675,70.36666667,0
260,2021,211.87465277777773,1,0,1,0,1,0,10.68,21.775,0.933333333,14.74,24.5,5.233333333,2.48,2.2,2.7,0.0,0.0,0.0,99.4,302.325,31.26666667,0
260,2022,260.20245195493703,1,0,1,0,1,0,10.62,21.575,-0.766666667,14.76,24.25,3.333333333,2.22,2.525,2.633333333,0.0,0.0,0.0,74.02,149.9,6.033333333,0
260,2023,239.05781512605049,1,0,1,0,1,0,10.32,21.925,0.966666667,14.4,24.625,5.233333333,2.52,2.375,2.633333333,0.0,0.0,0.0,91.52,374.8,59.16666667,0
260,2024,228.67529411764707,1,0,1,0,1,0,11.0,22.7,1.666666667,14.88,25.6,5.566666667,2.02,1.85,2.6,0.0,0.0,0.0,158.1,248.55,50.6,0
270,2019,226.91860073999328,1,0,1,0,1,0,7.514,20.067500000000003,-2.16,13.39,23.7325,3.37,1.396,1.3675000000000002,1.3400000001,0.0,0.0,0.0,99.276,235.945,34.113333331,0
270,2020,222.76652298850576,1,0,1,0,1,0,6.989999999999999,19.96,-1.4233333332,12.830000000000002,23.425,3.713333333,1.422,1.395,1.3700000001,0.0,0.0,0.0,58.416,360.5225,58.67666667,0
270,2021,211.87465277777773,1,0,1,0,1,0,7.795999999999999,20.585,-2.3800000001,13.564000000000002,24.2025,3.413333333,1.444,1.29,1.58,0.0,0.0,0.0,92.65200000000002,248.8275,19.320000001,0
270,2022,260.20245195493703,1,0,1,0,1,0,7.595999999999999,20.6125,-4.1500000001,13.779999999999998,24.3025,1.4666666668,1.338,1.4575,1.443333333,0.0,0.0,0.0,63.702,161.03000000000003,3.3499999999000005,0
270,2023,239.05781512605049,1,0,1,0,1,0,7.673999999999999,21.2425,-2.2299999999,13.49,24.73,3.4366666668,1.414,1.3075,1.3966666668,0.0,0.0,0.0,109.454,379.455,62.853333332,0
270,2024,228.67529411764707,1,0,1,0,1,0,8.690000000000001,21.9825,-1.2033333330000002,14.012,25.74,3.7933333332,1.208,1.185,1.2933333331,0.0,0.0,0.0,147.474,233.675,69.5,0
280,2019,226.91860073999328,1,1,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
280,2020,222.76652298850576,1,1,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
280,2021,211.87465277777773,1,1,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
280,2022,260.20245195493703,1,1,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
280,2023,239.05781512605049,1,1,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
280,2024,228.67529411764707,1,1,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
290,2019,226.91860073999328,1,1,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
290,2020,222.76652298850576,1,1,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
290,2021,211.87465277777773,1,1,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
290,2022,260.20245195493703,1,1,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
290,2023,239.05781512605049,1,1,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
290,2024,228.67529411764707,1,1,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
300,2019,81.39942080170813,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
300,2020,80.67109164832478,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
300,2021,77.636539135514,1,0,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
300,2022,91.75757573518,1,0,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
300,2023,86.5345500805403,1,0,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
300,2024,82.76588569878375,1,0,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
310,2019,19.03405797101449,1,0,0,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
310,2020,19.77304964539007,1,0,0,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
310,2021,20.105919003115265,1,0,0,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
310,2022,19.566914498141266,1,0,0,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
310,2023,21.16743648960739,1,0,0,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
310,2024,20.23328209069946,1,0,0,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
320,2019,19.03405797101449,1,0,1,1,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
320,2020,19.77304964539007,1,0,1,1,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
320,2021,20.105919003115265,1,0,1,1,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
320,2022,19.566914498141266,1,0,1,1,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
320,2023,21.16743648960739,1,0,1,1,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
320,2024,20.23328209069946,1,0,1,1,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
330,2019,19.03405797101449,1,0,1,1,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
330,2020,19.77304964539007,1,0,1,1,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
330,2021,20.105919003115265,1,0,1,1,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
330,2022,19.566914498141266,1,0,1,1,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
330,2023,21.16743648960739,1,0,1,1,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
330,2024,20.23328209069946,1,0,1,1,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
340,2019,19.03405797101449,1,0,1,1,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
340,2020,19.77304964539007,1,0,1,1,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
340,2021,20.105919003115265,1,0,1,1,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
340,2022,19.566914498141266,1,0,1,1,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
340,2023,21.16743648960739,1,0,1,1,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
340,2024,20.23328209069946,1,0,1,1,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
350,2019,19.03405797101449,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
350,2020,19.77304964539007,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
350,2021,20.105919003115265,1,0,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
350,2022,19.566914498141266,1,0,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
350,2023,21.16743648960739,1,0,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
350,2024,20.23328209069946,1,0,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
360,2019,19.03405797101449,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
360,2020,19.77304964539007,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
360,2021,20.105919003115265,1,0,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
360,2022,19.566914498141266,1,0,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
360,2023,21.16743648960739,1,0,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
360,2024,20.23328209069946,1,0,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
370,2019,19.03405797101449,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
370,2020,19.77304964539007,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
370,2021,20.105919003115265,1,0,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
370,2022,19.566914498141266,1,0,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
370,2023,21.16743648960739,1,0,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
370,2024,20.23328209069946,1,0,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
380,2019,19.03405797101449,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
380,2020,19.77304964539007,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
380,2021,20.105919003115265,1,0,1,0,0,0,6.56,20.075,-3.8,13.06,24.075,2.633333333,1.0,0.9,1.1,0.0,0.0,0.0,89.76,225.9,14.2,0
380,2022,19.566914498141266,1,0,1,0,0,0,6.3,20.2,-5.6,13.36,24.325,0.666666667,0.96,1.0,0.933333333,0.0,0.0,0.0,59.28,165.8,2.2,0
380,2023,21.16743648960739,1,0,1,0,0,0,6.540000000000001,20.95,-3.6,13.1,24.775,2.666666667,0.9399999999999998,0.85,0.866666667,0.0,0.0,0.0,117.14,381.45,64.43333333,0
380,2024,20.23328209069946,1,0,1,0,0,0,7.7,21.675,-2.433333333,13.64,25.8,3.033333333,0.86,0.9,0.733333333,0.0,0.0,0.0,142.92,227.3,77.6,0
390,2019,19.03405797101449,1,0,1,0,0,0,6.32,19.625,-3.6,12.94,23.725,2.5,1.0,1.0,0.9,0.0,0.0,0.0,97.56,223.825,32.83333333,0
390,2020,19.77304964539007,1,0,1,0,0,0,5.76,19.6,-2.733333333,12.38,23.425,2.933333333,0.96,0.975,0.9,0.0,0.0,0.0,54.65999999999999,344.6,53.66666667,0
